GameOddId,Sportsbook,ScoreId,Created,Updated,HomeMoneyLine,AwayMoneyLine,DrawMoneyLine,HomePointSpread,AwayPointSpread,HomePointSpreadPayout,AwayPointSpreadPayout,OverUnder,OverPayout,UnderPayout,SportsbookId,OddType,SportsbookUrl,GameId,Unlisted
7908569,FanDuel,19055,2025-09-07 18:21:39+00:00,2025-09-07 18:21:59+00:00,120,-154,,2.5,-2.5,-108.0,-122.0,44.5,-108.0,-122.0,8,live,,19055,2025-09-07T14:22:04
7908549,FanDuel,19055,2025-09-07 18:21:14+00:00,2025-09-07 18:21:34+00:00,124,-160,,2.5,-2.5,-106.0,-125.0,44.5,-104.0,-128.0,8,live,,19055,2025-09-07T14:21:39
7908515,FanDuel,19055,2025-09-07 18:20:30+00:00,2025-09-07 18:21:09+00:00,-102,-125,,1.5,-1.5,-118.0,-112.0,44.5,-112.0,-118.0,8,live,,19055,2025-09-07T14:21:14
7908475,FanDuel,19055,2025-09-07 18:19:59+00:00,2025-09-07 18:20:14+00:00,100,-128,,1.5,-1.5,-114.0,-114.0,44.5,-118.0,-112.0,8,live,,19055,2025-09-07T14:20:30
7908402,FanDuel,19055,2025-09-07 18:18:54+00:00,2025-09-07 18:19:54+00:00,-115,-111,,1.5,-1.5,-132.0,100.0,46.5,-125.0,-106.0,8,live,,19055,2025-09-07T14:19:59
7908397,FanDuel,19055,2025-09-07 18:18:49+00:00,2025-09-07 18:18:49+00:00,-118,-108,,1.5,-1.5,-136.0,102.0,46.5,-128.0,-104.0,8,live,,19055,2025-09-07T14:18:54
7908373,FanDuel,19055,2025-09-07 18:18:34+00:00,2025-09-07 18:18:44+00:00,-113,-113,,1.5,-1.5,-130.0,-102.0,46.5,-122.0,-108.0,8,live,,19055,2025-09-07T14:18:49
7908331,FanDuel,19055,2025-09-07 18:17:54+00:00,2025-09-07 18:18:29+00:00,-115,-111,,1.5,-1.5,-132.0,100.0,46.5,-122.0,-108.0,8,live,,19055,2025-09-07T14:18:34
7908263,FanDuel,19055,2025-09-07 18:16:49+00:00,2025-09-07 18:17:44+00:00,112,-142,,1.5,-1.5,100.0,-132.0,46.5,-112.0,-118.0,8,live,,19055,2025-09-07T14:17:49
7908178,FanDuel,19055,2025-09-07 18:15:14+00:00,2025-09-07 18:16:44+00:00,112,-142,,1.5,-1.5,100.0,-132.0,46.5,-106.0,-125.0,8,live,,19055,2025-09-07T14:16:49
7908172,FanDuel,19055,2025-09-07 18:15:09+00:00,2025-09-07 18:15:09+00:00,114,-146,,1.5,-1.5,102.0,-136.0,46.5,-110.0,-120.0,8,live,,19055,2025-09-07T14:15:14
7908130,FanDuel,19055,2025-09-07 18:14:34+00:00,2025-09-07 18:15:04+00:00,112,-142,,1.5,-1.5,100.0,-132.0,46.5,-106.0,-125.0,8,live,,19055,2025-09-07T14:15:09
7908127,FanDuel,19055,2025-09-07 18:14:29+00:00,2025-09-07 18:14:29+00:00,114,-146,,1.5,-1.5,102.0,-136.0,46.5,-110.0,-120.0,8,live,,19055,2025-09-07T14:14:34
7908060,FanDuel,19055,2025-09-07 18:13:24+00:00,2025-09-07 18:14:09+00:00,110,-140,,2.5,-2.5,-122.0,-108.0,47.5,-102.0,-130.0,8,live,,19055,2025-09-07T14:14:14
7908053,FanDuel,19055,2025-09-07 18:13:19+00:00,2025-09-07 18:13:19+00:00,110,-140,,2.5,-2.5,-132.0,100.0,47.5,-102.0,-130.0,8,live,,19055,2025-09-07T14:13:24
7908025,FanDuel,19055,2025-09-07 18:12:54+00:00,2025-09-07 18:13:14+00:00,100,-128,,2.5,-2.5,-132.0,100.0,47.5,-118.0,-112.0,8,live,,19055,2025-09-07T14:13:19
7908008,FanDuel,19055,2025-09-07 18:12:43+00:00,2025-09-07 18:12:48+00:00,100,-128,,2.5,-2.5,-132.0,100.0,47.5,-114.0,-114.0,8,live,,19055,2025-09-07T14:12:54
7907978,FanDuel,19055,2025-09-07 18:12:14+00:00,2025-09-07 18:12:38+00:00,100,-128,,2.5,-2.5,-132.0,100.0,47.5,-118.0,-112.0,8,live,,19055,2025-09-07T14:12:43
7907974,FanDuel,19055,2025-09-07 18:12:08+00:00,2025-09-07 18:12:08+00:00,126,-162,,2.5,-2.5,-104.0,-128.0,47.5,-106.0,-125.0,8,live,,19055,2025-09-07T14:12:14
7907961,FanDuel,19055,2025-09-07 18:12:03+00:00,2025-09-07 18:12:03+00:00,100,-128,,2.5,-2.5,-132.0,100.0,47.5,-118.0,-112.0,8,live,,19055,2025-09-07T14:12:08
7907950,FanDuel,19055,2025-09-07 18:11:53+00:00,2025-09-07 18:11:58+00:00,-102,-125,,2.5,-2.5,-138.0,104.0,47.5,-130.0,-102.0,8,live,,19055,2025-09-07T14:12:03
7907926,FanDuel,19055,2025-09-07 18:11:24+00:00,2025-09-07 18:11:48+00:00,126,-162,,2.5,-2.5,-104.0,-128.0,47.5,-106.0,-125.0,8,live,,19055,2025-09-07T14:11:53
7907908,FanDuel,19055,2025-09-07 18:11:13+00:00,2025-09-07 18:11:18+00:00,128,-164,,2.5,-2.5,-102.0,-130.0,47.5,-106.0,-125.0,8,live,,19055,2025-09-07T14:11:24
7907903,FanDuel,19055,2025-09-07 18:11:08+00:00,2025-09-07 18:11:08+00:00,130,-170,,2.5,-2.5,-102.0,-130.0,47.5,-114.0,-114.0,8,live,,19055,2025-09-07T14:11:13
7907853,FanDuel,19055,2025-09-07 18:10:23+00:00,2025-09-07 18:11:03+00:00,114,-146,,2.5,-2.5,-114.0,-114.0,47.5,-128.0,-104.0,8,live,,19055,2025-09-07T14:11:08
7907818,FanDuel,19055,2025-09-07 18:09:53+00:00,2025-09-07 18:10:18+00:00,108,-138,,2.5,-2.5,-122.0,-106.0,47.5,-136.0,102.0,8,live,,19055,2025-09-07T14:10:23
7907814,FanDuel,19055,2025-09-07 18:09:48+00:00,2025-09-07 18:09:48+00:00,108,-138,,2.5,-2.5,-122.0,-108.0,47.5,-120.0,-110.0,8,live,,19055,2025-09-07T14:09:53
7907795,FanDuel,19055,2025-09-07 18:09:33+00:00,2025-09-07 18:09:43+00:00,108,-138,,2.5,-2.5,-122.0,-106.0,47.5,-136.0,102.0,8,live,,19055,2025-09-07T14:09:48
7907736,FanDuel,19055,2025-09-07 18:08:59+00:00,2025-09-07 18:09:28+00:00,118,-150,,2.5,-2.5,-112.0,-118.0,47.5,-120.0,-110.0,8,live,,19055,2025-09-07T14:09:33
7907723,FanDuel,19055,2025-09-07 18:08:53+00:00,2025-09-07 18:08:53+00:00,120,-154,,2.5,-2.5,-110.0,-120.0,47.5,-122.0,-108.0,8,live,,19055,2025-09-07T14:08:59
7907709,FanDuel,19055,2025-09-07 18:08:48+00:00,2025-09-07 18:08:48+00:00,124,-156,,2.5,-2.5,-108.0,-122.0,47.5,-118.0,-112.0,8,live,,19055,2025-09-07T14:08:53
7907646,FanDuel,19055,2025-09-07 18:07:53+00:00,2025-09-07 18:08:43+00:00,124,-158,,2.5,-2.5,-106.0,-125.0,47.5,-118.0,-112.0,8,live,,19055,2025-09-07T14:08:48
7907625,FanDuel,19055,2025-09-07 18:07:38+00:00,2025-09-07 18:07:48+00:00,126,-162,,2.5,-2.5,-106.0,-125.0,47.5,-118.0,-112.0,8,live,,19055,2025-09-07T14:07:53
7907581,FanDuel,19055,2025-09-07 18:06:58+00:00,2025-09-07 18:07:33+00:00,134,-172,,2.5,-2.5,104.0,-138.0,47.5,-114.0,-114.0,8,live,,19055,2025-09-07T14:07:38
7907577,FanDuel,19055,2025-09-07 18:06:53+00:00,2025-09-07 18:06:53+00:00,136,-174,,2.5,-2.5,104.0,-138.0,47.5,-114.0,-114.0,8,live,,19055,2025-09-07T14:06:58
7907507,FanDuel,19055,2025-09-07 18:05:38+00:00,2025-09-07 18:06:48+00:00,136,-174,,2.5,-2.5,102.0,-136.0,47.5,-120.0,-110.0,8,live,,19055,2025-09-07T14:06:53
7907499,FanDuel,19055,2025-09-07 18:05:33+00:00,2025-09-07 18:05:33+00:00,138,-178,,2.5,-2.5,104.0,-138.0,47.5,-118.0,-112.0,8,live,,19055,2025-09-07T14:05:38
7907467,FanDuel,19055,2025-09-07 18:04:54+00:00,2025-09-07 18:05:09+00:00,142,-184,,3.5,-3.5,-140.0,106.0,47.5,-112.0,-118.0,8,live,,19055,2025-09-07T14:05:24
7907418,FanDuel,19055,2025-09-07 18:03:54+00:00,2025-09-07 18:04:49+00:00,146,-188,,3.5,-3.5,-132.0,100.0,47.5,-112.0,-118.0,8,live,,19055,2025-09-07T14:04:54
7907383,FanDuel,19055,2025-09-07 18:03:09+00:00,2025-09-07 18:03:49+00:00,144,-186,,3.5,-3.5,-136.0,102.0,47.5,-114.0,-114.0,8,live,,19055,2025-09-07T14:03:54
7907301,FanDuel,19055,2025-09-07 18:02:14+00:00,2025-09-07 18:02:59+00:00,-111,-115,,1.5,-1.5,-128.0,-104.0,43.5,-112.0,-118.0,8,live,,19055,2025-09-07T14:03:04
7907251,FanDuel,19055,2025-09-07 18:01:29+00:00,2025-09-07 18:02:09+00:00,102,-130,,1.5,-1.5,-112.0,-118.0,43.5,-122.0,-108.0,8,live,,19055,2025-09-07T14:02:14
7907233,FanDuel,19055,2025-09-07 18:01:14+00:00,2025-09-07 18:01:24+00:00,-108,-118,,1.5,-1.5,-125.0,-106.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T14:01:29
7907207,FanDuel,19055,2025-09-07 18:00:59+00:00,2025-09-07 18:01:09+00:00,-111,-115,,1.5,-1.5,-125.0,-106.0,43.5,-114.0,-114.0,8,live,,19055,2025-09-07T14:01:14
7907184,FanDuel,19055,2025-09-07 18:00:44+00:00,2025-09-07 18:00:54+00:00,-128,100,,-1.5,1.5,-106.0,-125.0,43.5,-104.0,-128.0,8,live,,19055,2025-09-07T14:00:59
7907179,FanDuel,19055,2025-09-07 18:00:39+00:00,2025-09-07 18:00:39+00:00,-125,-102,,-1.5,1.5,-104.0,-128.0,43.5,-106.0,-125.0,8,live,,19055,2025-09-07T14:00:44
7907169,FanDuel,19055,2025-09-07 18:00:34+00:00,2025-09-07 18:00:34+00:00,-128,100,,-1.5,1.5,-104.0,-128.0,43.5,-106.0,-125.0,8,live,,19055,2025-09-07T14:00:39
7907155,FanDuel,19055,2025-09-07 18:00:19+00:00,2025-09-07 18:00:29+00:00,-128,100,,-1.5,1.5,-106.0,-125.0,43.5,-104.0,-128.0,8,live,,19055,2025-09-07T14:00:34
7907036,FanDuel,19055,2025-09-07 17:58:14+00:00,2025-09-07 18:00:14+00:00,-115,-111,,1.5,-1.5,-136.0,102.0,43.5,-114.0,-114.0,8,live,,19055,2025-09-07T14:00:19
7906951,FanDuel,19055,2025-09-07 17:57:14+00:00,2025-09-07 17:58:09+00:00,-115,-111,,1.5,-1.5,-136.0,102.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:58:14
7906945,FanDuel,19055,2025-09-07 17:57:09+00:00,2025-09-07 17:57:09+00:00,-113,-113,,1.5,-1.5,-130.0,-102.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:57:14
7906875,FanDuel,19055,2025-09-07 17:56:04+00:00,2025-09-07 17:56:59+00:00,-196,152,,-3.5,3.5,-108.0,-122.0,43.5,-120.0,-110.0,8,live,,19055,2025-09-07T13:57:04
7906857,FanDuel,19055,2025-09-07 17:55:43+00:00,2025-09-07 17:55:59+00:00,-194,150,,-3.5,3.5,-110.0,-120.0,43.5,-118.0,-110.0,8,live,,19055,2025-09-07T13:56:04
7906830,FanDuel,19055,2025-09-07 17:55:13+00:00,2025-09-07 17:55:39+00:00,-186,144,,-3.5,3.5,-102.0,-130.0,43.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:55:43
7906821,FanDuel,19055,2025-09-07 17:55:03+00:00,2025-09-07 17:55:09+00:00,-215,164,,-3.5,3.5,-120.0,-110.0,43.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:55:13
7906802,FanDuel,19055,2025-09-07 17:54:49+00:00,2025-09-07 17:54:54+00:00,-225,172,,-3.5,3.5,-122.0,-108.0,43.5,-122.0,-108.0,8,live,,19055,2025-09-07T13:54:58
7906740,FanDuel,19055,2025-09-07 17:53:58+00:00,2025-09-07 17:54:43+00:00,-200,154,,-3.5,3.5,-106.0,-125.0,43.5,-118.0,-114.0,8,live,,19055,2025-09-07T13:54:49
7906710,FanDuel,19055,2025-09-07 17:53:38+00:00,2025-09-07 17:53:54+00:00,-210,162,,-3.5,3.5,-114.0,-114.0,43.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:53:58
7906703,FanDuel,19055,2025-09-07 17:53:33+00:00,2025-09-07 17:53:33+00:00,-186,144,,-3.5,3.5,-102.0,-130.0,43.5,-102.0,-130.0,8,live,,19055,2025-09-07T13:53:38
7906594,FanDuel,19055,2025-09-07 17:51:53+00:00,2025-09-07 17:52:48+00:00,-188,146,,-3.5,3.5,-106.0,-125.0,43.5,-112.0,-118.0,8,live,,19055,2025-09-07T13:52:53
7906469,FanDuel,19055,2025-09-07 17:50:19+00:00,2025-09-07 17:51:48+00:00,-186,144,,-3.5,3.5,-102.0,-130.0,43.5,-108.0,-122.0,8,live,,19055,2025-09-07T13:51:53
7906353,FanDuel,19055,2025-09-07 17:48:35+00:00,2025-09-07 17:50:05+00:00,-194,150,,-3.5,3.5,-104.0,-128.0,41.5,-132.0,100.0,8,live,,19055,2025-09-07T13:50:19
7906316,FanDuel,19055,2025-09-07 17:48:05+00:00,2025-09-07 17:48:30+00:00,-210,162,,-3.5,3.5,-114.0,-114.0,41.5,-130.0,-102.0,8,live,,19055,2025-09-07T13:48:35
7906299,FanDuel,19055,2025-09-07 17:47:50+00:00,2025-09-07 17:48:00+00:00,-215,164,,-3.5,3.5,-114.0,-114.0,41.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:48:05
7906254,FanDuel,19055,2025-09-07 17:47:20+00:00,2025-09-07 17:47:45+00:00,-174,136,,-3.5,3.5,102.0,-136.0,43.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:47:50
7906244,FanDuel,19055,2025-09-07 17:47:10+00:00,2025-09-07 17:47:15+00:00,-172,134,,-3.5,3.5,104.0,-138.0,43.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:47:20
7906234,FanDuel,19055,2025-09-07 17:47:05+00:00,2025-09-07 17:47:05+00:00,-170,132,,-2.5,2.5,-136.0,102.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:47:10
7906183,FanDuel,19055,2025-09-07 17:46:35+00:00,2025-09-07 17:47:00+00:00,-162,126,,-2.5,2.5,-130.0,-102.0,43.5,-128.0,-104.0,8,live,,19055,2025-09-07T13:47:05
7906161,FanDuel,19055,2025-09-07 17:46:20+00:00,2025-09-07 17:46:30+00:00,-156,122,,-2.5,2.5,-122.0,-108.0,43.5,-130.0,-102.0,8,live,,19055,2025-09-07T13:46:35
7906146,FanDuel,19055,2025-09-07 17:46:10+00:00,2025-09-07 17:46:15+00:00,-158,124,,-2.5,2.5,-128.0,-104.0,43.5,-132.0,100.0,8,live,,19055,2025-09-07T13:46:20
7906132,FanDuel,19055,2025-09-07 17:46:00+00:00,2025-09-07 17:46:05+00:00,-156,122,,-2.5,2.5,-125.0,-106.0,43.5,-130.0,-102.0,8,live,,19055,2025-09-07T13:46:10
7906121,FanDuel,19055,2025-09-07 17:45:50+00:00,2025-09-07 17:45:55+00:00,-180,140,,-3.5,3.5,102.0,-136.0,43.5,-122.0,-108.0,8,live,,19055,2025-09-07T13:46:00
7906116,FanDuel,19055,2025-09-07 17:45:45+00:00,2025-09-07 17:45:45+00:00,-174,136,,-3.5,3.5,102.0,-136.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:45:50
7906105,FanDuel,19055,2025-09-07 17:45:35+00:00,2025-09-07 17:45:40+00:00,-174,136,,-3.5,3.5,102.0,-136.0,43.5,-120.0,-110.0,8,live,,19055,2025-09-07T13:45:45
7906097,FanDuel,19055,2025-09-07 17:45:30+00:00,2025-09-07 17:45:30+00:00,-180,140,,-3.5,3.5,100.0,-132.0,43.5,-120.0,-110.0,8,live,,19055,2025-09-07T13:45:35
7906052,FanDuel,19055,2025-09-07 17:44:50+00:00,2025-09-07 17:45:25+00:00,-180,140,,-3.5,3.5,100.0,-132.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:45:30
7906046,FanDuel,19055,2025-09-07 17:44:45+00:00,2025-09-07 17:44:45+00:00,-184,142,,-3.5,3.5,102.0,-136.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:44:50
7906020,FanDuel,19055,2025-09-07 17:44:25+00:00,2025-09-07 17:44:40+00:00,-184,142,,-3.5,3.5,102.0,-136.0,43.5,-130.0,-102.0,8,live,,19055,2025-09-07T13:44:45
7905997,FanDuel,19055,2025-09-07 17:44:10+00:00,2025-09-07 17:44:20+00:00,-184,142,,-3.5,3.5,100.0,-132.0,43.5,-128.0,-104.0,8,live,,19055,2025-09-07T13:44:25
7905951,FanDuel,19055,2025-09-07 17:43:40+00:00,2025-09-07 17:44:05+00:00,-194,150,,-3.5,3.5,-108.0,-122.0,43.5,-120.0,-110.0,8,live,,19055,2025-09-07T13:44:10
7905919,FanDuel,19055,2025-09-07 17:43:15+00:00,2025-09-07 17:43:35+00:00,-200,154,,-3.5,3.5,-112.0,-118.0,43.5,-112.0,-118.0,8,live,,19055,2025-09-07T13:43:40
7905899,FanDuel,19055,2025-09-07 17:43:00+00:00,2025-09-07 17:43:00+00:00,-164,128,,-2.5,2.5,-132.0,100.0,44.5,-122.0,-108.0,8,live,,19055,2025-09-07T13:43:05
7905858,FanDuel,19055,2025-09-07 17:42:25+00:00,2025-09-07 17:42:55+00:00,-178,138,,-3.5,3.5,100.0,-132.0,43.5,-132.0,100.0,8,live,,19055,2025-09-07T13:43:00
7905851,FanDuel,19055,2025-09-07 17:42:20+00:00,2025-09-07 17:42:20+00:00,-215,164,,-3.5,3.5,-104.0,-128.0,43.5,-110.0,-120.0,8,live,,19055,2025-09-07T13:42:25
7905826,FanDuel,19055,2025-09-07 17:42:05+00:00,2025-09-07 17:42:15+00:00,-172,134,,-2.5,2.5,-136.0,102.0,43.5,-132.0,100.0,8,live,,19055,2025-09-07T13:42:20
7905822,FanDuel,19055,2025-09-07 17:42:00+00:00,2025-09-07 17:42:00+00:00,-180,140,,-3.5,3.5,100.0,-132.0,43.5,-136.0,102.0,8,live,,19055,2025-09-07T13:42:05
7905817,FanDuel,19055,2025-09-07 17:41:55+00:00,2025-09-07 17:41:55+00:00,-186,144,,-3.5,3.5,100.0,-132.0,43.5,-136.0,102.0,8,live,,19055,2025-09-07T13:42:00
7905799,FanDuel,19055,2025-09-07 17:41:40+00:00,2025-09-07 17:41:50+00:00,-186,144,,-3.5,3.5,-104.0,-128.0,43.5,-125.0,-106.0,8,live,,19055,2025-09-07T13:41:55
7905781,FanDuel,19055,2025-09-07 17:41:10+00:00,2025-09-07 17:41:15+00:00,-225,172,,-5.5,5.5,102.0,-136.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:41:20
7905780,FanDuel,19055,2025-09-07 17:41:05+00:00,2025-09-07 17:41:05+00:00,-225,172,,-5.5,5.5,-102.0,-130.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:41:10
7905775,FanDuel,19055,2025-09-07 17:41:00+00:00,2025-09-07 17:41:00+00:00,-250,190,,-5.5,5.5,-108.0,-122.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:41:05
7905738,FanDuel,19055,2025-09-07 17:40:14+00:00,2025-09-07 17:40:55+00:00,-250,190,,-5.5,5.5,-108.0,-122.0,43.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:41:00
7905735,FanDuel,19055,2025-09-07 17:40:09+00:00,2025-09-07 17:40:09+00:00,-225,172,,-5.5,5.5,-102.0,-130.0,43.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:40:14
7905729,FanDuel,19055,2025-09-07 17:39:49+00:00,2025-09-07 17:40:04+00:00,-265,200,,-5.5,5.5,-112.0,-118.0,43.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:40:09
7905693,FanDuel,19055,2025-09-07 17:38:59+00:00,2025-09-07 17:39:44+00:00,-265,200,,-5.5,5.5,-114.0,-114.0,44.5,-108.0,-122.0,8,live,,19055,2025-09-07T13:39:49
7905679,FanDuel,19055,2025-09-07 17:38:49+00:00,2025-09-07 17:38:54+00:00,-205,154,,-3.5,3.5,-112.0,-118.0,44.5,-112.0,-118.0,8,live,,19055,2025-09-07T13:38:59
7905672,FanDuel,19055,2025-09-07 17:38:44+00:00,2025-09-07 17:38:44+00:00,-194,150,,-3.5,3.5,-108.0,-122.0,44.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:38:49
7905637,FanDuel,19055,2025-09-07 17:38:14+00:00,2025-09-07 17:38:29+00:00,-230,176,,-5.5,5.5,100.0,-132.0,44.5,-118.0,-112.0,8,live,,19055,2025-09-07T13:38:34
7905629,FanDuel,19055,2025-09-07 17:38:04+00:00,2025-09-07 17:38:09+00:00,-265,200,,-5.5,5.5,-114.0,-114.0,44.5,-108.0,-122.0,8,live,,19055,2025-09-07T13:38:14
7905598,FanDuel,19055,2025-09-07 17:37:49+00:00,2025-09-07 17:37:49+00:00,-200,154,,-3.5,3.5,-114.0,-114.0,44.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:37:54
7905543,FanDuel,19055,2025-09-07 17:37:14+00:00,2025-09-07 17:37:44+00:00,-200,154,,-3.5,3.5,-114.0,-114.0,44.5,-125.0,-106.0,8,live,,19055,2025-09-07T13:37:49
7905536,FanDuel,19055,2025-09-07 17:37:09+00:00,2025-09-07 17:37:09+00:00,-196,152,,-3.5,3.5,-110.0,-120.0,44.5,-125.0,-106.0,8,live,,19055,2025-09-07T13:37:14
7905516,FanDuel,19055,2025-09-07 17:36:49+00:00,2025-09-07 17:37:04+00:00,-196,152,,-3.5,3.5,-110.0,-120.0,46.5,-102.0,-130.0,8,live,,19055,2025-09-07T13:37:09
7905495,FanDuel,19055,2025-09-07 17:36:29+00:00,2025-09-07 17:36:39+00:00,-200,154,,-3.5,3.5,-108.0,-122.0,46.5,-112.0,-118.0,8,live,,19055,2025-09-07T13:36:44
7905490,FanDuel,19055,2025-09-07 17:36:24+00:00,2025-09-07 17:36:24+00:00,-215,164,,-4.5,4.5,-108.0,-122.0,46.5,100.0,-132.0,8,live,,19055,2025-09-07T13:36:29
7905484,FanDuel,19055,2025-09-07 17:36:19+00:00,2025-09-07 17:36:19+00:00,-230,176,,-4.5,4.5,-108.0,-122.0,46.5,100.0,-132.0,8,live,,19055,2025-09-07T13:36:24
7905468,FanDuel,19055,2025-09-07 17:35:49+00:00,2025-09-07 17:36:14+00:00,-215,164,,-4.5,4.5,-106.0,-125.0,46.5,100.0,-132.0,8,live,,19055,2025-09-07T13:36:19
7905434,FanDuel,19055,2025-09-07 17:35:16+00:00,2025-09-07 17:35:44+00:00,-250,190,,-4.5,4.5,-114.0,-114.0,46.5,-102.0,-130.0,8,live,,19055,2025-09-07T13:35:49
7905386,FanDuel,19055,2025-09-07 17:34:20+00:00,2025-09-07 17:35:00+00:00,-265,200,,-4.5,4.5,-128.0,-104.0,46.5,-108.0,-122.0,8,live,,19055,2025-09-07T13:35:16
7905322,FanDuel,19055,2025-09-07 17:33:30+00:00,2025-09-07 17:34:15+00:00,-245,186,,-4.5,4.5,-118.0,-112.0,46.5,-106.0,-125.0,8,live,,19055,2025-09-07T13:34:20
7905264,FanDuel,19055,2025-09-07 17:32:45+00:00,2025-09-07 17:33:25+00:00,-245,186,,-4.5,4.5,-118.0,-112.0,46.5,-112.0,-118.0,8,live,,19055,2025-09-07T13:33:30
7905258,FanDuel,19055,2025-09-07 17:32:40+00:00,2025-09-07 17:32:40+00:00,-290,215,,-4.5,4.5,-118.0,-112.0,46.5,-112.0,-118.0,8,live,,19055,2025-09-07T13:32:45
7905226,FanDuel,19055,2025-09-07 17:32:15+00:00,2025-09-07 17:32:35+00:00,-290,215,,-6.5,6.5,-106.0,-125.0,47.5,-108.0,-122.0,8,live,,19055,2025-09-07T13:32:40
7905195,FanDuel,19055,2025-09-07 17:31:50+00:00,2025-09-07 17:32:10+00:00,-290,215,,-6.5,6.5,-104.0,-128.0,47.5,-108.0,-122.0,8,live,,19055,2025-09-07T13:32:15
7905188,FanDuel,19055,2025-09-07 17:31:45+00:00,2025-09-07 17:31:45+00:00,-310,230,,-6.5,6.5,-114.0,-114.0,47.5,-108.0,-122.0,8,live,,19055,2025-09-07T13:31:50
7905171,FanDuel,19055,2025-09-07 17:31:35+00:00,2025-09-07 17:31:40+00:00,-290,215,,-6.5,6.5,-104.0,-128.0,47.5,-108.0,-122.0,8,live,,19055,2025-09-07T13:31:45
7905006,FanDuel,19055,2025-09-07 17:29:05+00:00,2025-09-07 17:31:30+00:00,-310,230,,-6.5,6.5,-114.0,-114.0,47.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:31:35
7904980,FanDuel,19055,2025-09-07 17:28:40+00:00,2025-09-07 17:29:00+00:00,-310,230,,-6.5,6.5,-114.0,-114.0,47.5,-110.0,-120.0,8,live,,19055,2025-09-07T13:29:05
7904897,FanDuel,19055,2025-09-07 17:27:50+00:00,2025-09-07 17:28:35+00:00,-310,230,,-6.5,6.5,-118.0,-112.0,47.5,-125.0,-106.0,8,live,,19055,2025-09-07T13:28:40
7904847,FanDuel,19055,2025-09-07 17:27:10+00:00,2025-09-07 17:27:45+00:00,-280,210,,-5.5,5.5,-128.0,-104.0,47.5,-125.0,-106.0,8,live,,19055,2025-09-07T13:27:50
7904819,FanDuel,19055,2025-09-07 17:26:45+00:00,2025-09-07 17:27:05+00:00,-265,200,,-4.5,4.5,-132.0,100.0,47.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:27:10
7904815,FanDuel,19055,2025-09-07 17:26:40+00:00,2025-09-07 17:26:40+00:00,-265,200,,-4.5,4.5,-132.0,100.0,47.5,-128.0,-104.0,8,live,,19055,2025-09-07T13:26:45
7904806,FanDuel,19055,2025-09-07 17:26:35+00:00,2025-09-07 17:26:35+00:00,-265,200,,-4.5,4.5,-132.0,100.0,47.5,-130.0,-102.0,8,live,,19055,2025-09-07T13:26:40
7904796,FanDuel,19055,2025-09-07 17:26:25+00:00,2025-09-07 17:26:30+00:00,-265,200,,-4.5,4.5,-132.0,100.0,47.5,-128.0,-104.0,8,live,,19055,2025-09-07T13:26:35
7904676,FanDuel,19055,2025-09-07 17:24:55+00:00,2025-09-07 17:26:20+00:00,-250,190,,-4.5,4.5,-118.0,-112.0,47.5,-130.0,-102.0,8,live,,19055,2025-09-07T13:26:25
7904668,FanDuel,19055,2025-09-07 17:24:50+00:00,2025-09-07 17:24:50+00:00,-240,182,,-4.5,4.5,-120.0,-110.0,47.5,-102.0,-130.0,8,live,,19055,2025-09-07T13:24:55
7904645,FanDuel,19055,2025-09-07 17:24:29+00:00,2025-09-07 17:24:45+00:00,-230,176,,-4.5,4.5,-114.0,-114.0,47.5,-114.0,-114.0,8,live,,19055,2025-09-07T13:24:50
7904607,FanDuel,19055,2025-09-07 17:24:04+00:00,2025-09-07 17:24:24+00:00,-230,176,,-4.5,4.5,-118.0,-112.0,47.5,-118.0,-110.0,8,live,,19055,2025-09-07T13:24:29
7904578,FanDuel,19055,2025-09-07 17:23:44+00:00,2025-09-07 17:23:59+00:00,-245,186,,-4.5,4.5,-120.0,-110.0,47.5,-120.0,-110.0,8,live,,19055,2025-09-07T13:24:04
